PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Effeciency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1001376,RAIGARH TPP,COAL,"1,000.00",CHATTISGARH,Sub-critical Thermal,2007-2008,4,,"7,443",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,286,731",0.98
1001403,SAGARDIGHI TPP,COAL,600,WEST BENGAL,Sub-critical Thermal,2007-2008,2,,"2,952",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,244,959",1.44
1001427,SIMHADRI,COAL,"2,000.00",ANDHRA PRADESH,Sub-critical thermal,2002-2012,4,,"13,839",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"13,135,293",0.95
1001444,SURATGARH,COAL,"1,500.00",RAJASTHAN,Sub-critical Thermal,1998-2009,6,,"8,556",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"9,333,896",1.09
1001117,BUDGE BUDGE,COAL,750,WEST BENGAL,Sub-critical Thermal,1997-2009,3,,"5,493",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,237,633",0.95
1001291,MEJIA,COAL,"1,340.00",WEST BENGAL,Sub-critical thermal,1995-2007,6,,"7,229",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,611,141",1.05
1001451,TALCHER STPS,COAL,"3,000.00",ORISSA,Sub-critical Thermal,1995-2005,6,,"20,347",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"19,571,815",0.96
1001390,RAYAL SEEMA,COAL,"1,050.00",ANDHRA PRADESH,Sub-critical Thermal,1994-2010,5,,"6,348",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,256,929",0.99
1001329,NORTH CHENNAI,COAL,"1,830",TAMIL NADU,Sub-critical Thermal,1994-1996,3,,"5,619",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,862,941",1.04
1001409,SANJAY GANDHI,COAL,"1,340.00",MADHYA PRADESH,Sub-critical thermal,1993-2008,5,,"7,308",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"8,534,366",1.17
1001204,KAHALGAON,COAL,"2,340.00",BIHAR,Sub-critical Thermal,1992-2009,4,,"13,427",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"13,207,658",0.98
1001133,DADRI (NCTPP),COAL,"1,820.00",UTTAR PRADESH,?,1991-2010,6,,"12,312",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"11,969,343",0.97
1001236,KOLAGHAT,COAL,"1,260.00",WEST BENGAL,Sub-critical Thermal,1990-1993,6,,"5,592",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,178,052",1.28
1001435,SOUTHERN REPL.,COAL,135,WEST BENGAL,Sub-critical Thermal,1990-1991,2,,949,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,139,972",1.2
1001393,RIHAND,COAL,"3,000.00",UTTAR PRADESH,Sub-critical Thermal,1988-2013,6,,"17,061",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"16,551,102",0.97
1001487,UNCHAHAR,COAL,"1,050.00",UTTAR PRADESH,Sub-critical thermal,1988-2006,5,,"7,204",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,244,547",1.01
1001426,SIKKA REP.,COAL,240,GUJARAT,Sub-critical thermal,1988-1993,2,,525,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"677,201",1.29
1001454,TANDA,COAL,440,UTTAR PRADESH,Sub-critical Thermal,1988-1990,4,,"3,152",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,781,078",1.2
1001072,ANPARA,COAL,"1,630.00",UTTAR PRADESH,?,1987-1994,5,,"7,133",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,619,708",0.93
1001293,METTUR,COAL,840,TAMIL NADU,Sub-critical Thermal,1987-1990,4,,"5,928",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,484,724",1.09
1001159,FARAKKA STPS,COAL,"2,100.00",WEST BENGAL,Sub-critical Thermal,1986-2011,6,,"12,406",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"12,062,884",0.97
1001113,BOKARO B,COAL,630,JHARKHAND,Sub-critical Thermal,1986-1993,3,,"1,520",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,982,382",1.3
1001375,RAICHUR,COAL,"1,720.00",KARNATAKA,Sub-critical Thermal,1985-2010,6,,"8,801",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"10,149,192",1.15
1001308,MUZAFFARPUR,COAL,220,BIHAR,Sub-critical,1985-1986,2,,282,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"372,939",1.32
1001348,PARICHA,COAL,"1,140.00",UTTAR PRADESH,Sub-critical Thermal,1984-2013,6,,"5,771",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,252,133",1.08
1001398,ROPAR,COAL,"1,260.00",PUNJAB,Sub-critical Thermal,1984-1993,6,,"7,330",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,815,516",1.07
1001241,KORBA STPS,COAL,"2,600.00",CHATTISGARH,Sub-critical Thermal,1983-2010,7,,"19,353",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"18,626,349",0.96
1001245,KOTA,COAL,"1,240.00",RAJASTHAN,Sub-critical Thermal,1982-2009,7,,"8,526",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"9,188,235",1.08
1001512,WANAKBORI,COAL,"1,470.00",GUJARAT,Sub-critical Thermal,1982-1998,7,,"4,542",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,005,165",1.1
1001429,SINGRAULI STPS,COAL,"2,000.00",UTTAR PRADESH,Sub-critical thermal,1982-1987,7,,"14,882",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"14,531,698",0.98
1001468,TITAGARH,COAL,240,WEST BENGAL,Sub-critical Thermal,1982-1985,4,,"1,629",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,819,572",1.12
1001114,BONGAIGAON,COAL,0,ASSAM,Sub-critical Thermal,1981-1985,4,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001349,PARLI,COAL,"1,130.00",MAHARASHTRA,Sub-critical Thermal,1980-2010,5,,"2,998",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,367,730",1.12
1001109,BHUSAWAL,COAL,"1,420.00",MAHARASHTRA,Sub-critical Thermal,1979-2012,4,,"4,361",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,218,208",1.2
1001342,PANIPAT,COAL,"1,360.00",HARYANA,Sub-critical Thermal,1979-2005,8,,"4,659",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,985,500",1.07
1001476,TUTICORIN,COAL,"1,050.00",TAMIL NADU,Sub-critical thermal,1979-1992,5,,"7,253",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,685,462",1.06
1001317,NASIK,COAL,900,MAHARASHTRA,,1979-2014,6,,"3,822",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,236,448",1.11
1001471,TORR POWER SAB.,COAL,400,GUJARAT,Sub-critical Thermal,1978-1997,4,,"2,466",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,643,412",1.07
1001240,KORADI,COAL,620,MAHARASHTRA,Sub-critical Thermal,1978-1983,3,,"2,066",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,596,634",1.26
1001343,PANKI,COAL,210,UTTAR PRADESH,Sub-critical Thermal,1976-1985,3,,628,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"916,788",1.46
1001410,SANTALDIH,COAL,980,WEST BENGAL,Sub-critical thermal,1974-2011,6,,"2,463",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,601,524",1.06
1001158,F_BAD EXTN.,COAL,0,HARYANA,?,1974-1981,3,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001175,GNDTP(BHATINDA),COAL,440,PUNJAB,Sub-critical Thermal,1974-1979,4,,"1,453",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,709,609",1.18
1001077,BADARPUR,COAL,705,DELHI,Sub-critical,1973-1981,5,,"3,769",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,312,169",1.14
1001155,ENNORE,COAL,450,TAMIL NADU,Sub-critical Thermal,1970-1975,5,,"1,011",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,731,804",1.71
1001087,BARAUNI,COAL,220,BIHAR,Sub-critical Thermal,1969-1985,4,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001413,SATPURA,COAL,"1,517.50",MADHYA PRADESH,Sub-critical thermal,1968-2013,9,,"4,191",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,516,788",1.55
1001450,TALCHER,COAL,460,ORISSA,Sub-critical Thermal,1967-1983,6,,"3,424",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,078,641",1.19
1001149,DURGAPUR,COAL,350,WEST BENGAL,Sub-critical Thermal,1967-1981,2,,"1,679",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,853,793",1.1
1001185,I.P.STATION,COAL,0,DELHI,Sub-critical Thermal,1967-1971,4,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001353,PATRATU,COAL,770,JHARKHAND,Sub-critical Thermal,1966-1986,10,,610,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,Operating,India,,,,OIL,,,,,,,,"1,087,704",1.78
1001082,BANDEL,COAL,450,WEST BENGAL,Sub-critical Thermal,1965-1982,5,,"1,189",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,628,654",1.37
1001124,CHANDRAPURA,COAL,890,JHARKHAND,Sub-critical Thermal,1964-2010,8,,"4,348",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,608,873",1.06
1001113,BOKARO A,COAL,0,JHARKHAND,Sub-critical Thermal,1951-1960,0,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001320,NEWCOSSIPORE,COAL,160,WEST BENGAL,Sub-critical Thermal,1949-1963,4,,104,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"287,827",2.78
1001089,BARH STPP II,COAL,660,BIHAR,?,2016,0,,5,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,238",0.87
1001452,TAMNAR TPP,COAL,"1,200.00",CHATTISGARH,Super-critical thermal,2014,2,,92,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"115,052",1.24
1001075,AVANTHA BHANDAR TPP,COAL,600,CHATTISGARH,?,2014,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001120,CHAKABURA TPP,COAL,30,CHATTISGARH,?,2014,1,,3,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,937",1.19
1001289,MARWA TPP,COAL,500,CHATTISGARH,Sub-critical Thermal,2014,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001085,BARADARHA TPP,COAL,600,CHATTISGARH,?,2014,1,,2,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,365",2.8
1001380,RAJPURA TPP,COAL,700,PUNJAB,Super-critical Thermal,2014,1,,349,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"349,395",1
1001327,NIWARI TPP,COAL,45,MADHYA PRADESH,Sub-critical Thermal,2013,1,,274,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"341,303",1.25
1001063,ALKALTARA TPP,COAL,600,CHATTISGARH,Sub-critical thermal,2013,1,,"1,668",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,717,933",1.03
1001222,KAWAI TPP,COAL,"1,320.00",RAJASTHAN,Super-critical Thermal,2013,2,,"3,439",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,286,120",0.96
1001188,IEPL BELA TPP,COAL,270,MAHARASHTRA,?,2013,1,,23,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"26,701",1.17
1001220,KATGHORA TPP,COAL,35,CHATTISGARH,Sub-critical Thermal,2012,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001252,KUNDARKI TPP,COAL,90,UTTAR PRADESH,Sub-critical thermal,2012,2,,443,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"586,367",1.32
1001277,MAHATMA GANDHI TPP,COAL,"1,320.00",HARYANA,Super-critical Thermal,2012,2,,"5,825",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,281,671",0.91
1001296,MIHAN TPP,COAL,246,MAHARASHTRA,Sub-critical Thermal,2012,1,,244,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"246,619",1.01
1001405,SALAYA TPP,COAL,"1,200.00",GUJARAT,Sub-critical Thermal,2012,2,,"5,031",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,015,350",1
1001497,UTRAULA TPP,COAL,90,UTTAR PRADESH,Sub-critical thermal,2012,2,,478,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"633,684",1.32
1001168,GEPL,COAL,120,MAHARASHTRA,?,2012,2,,95,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"139,272",1.47
1001069,"ANAPARA ""C""",COAL,"1,200.00",UTTAR PRADESH,Sub-critical Thermal,2011,2,,"6,397",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,230,068",0.97
1001226,KHAMBERKHERA IPP,COAL,90,UTTAR PRADESH,Sub-critical Thermal,2011,2,,440,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"587,860",1.33
1001447,SVPL,COAL,63,CHATTISGARH,Sub-critical Thermal,2011,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001206,KAKATIYA TPP,COAL,500,ANDHRA PRADESH,Sub-critical Thermal,2010,0,,"2,943",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,806,630",0.95
1001516,YAMUNANAGAR TPP,COAL,600,HARYANA,Sub-critical Thermal,2007,2,,"3,158",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,483,270",1.1
1001140,DHARIWAL INF TPP,COAL,300,MAHARASHTRA,?,2005,1,,167,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"183,596",1.1
1001388,RATIJA TPP,COAL,50,CHATTISGARH,Sub-critical Thermal,2005,1,,184,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"253,115",1.37
1001295,METTUR TPS EXT,COAL,600,TAMIL NADU,Sub-critical Thermal,2005,0,,"1,846",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,840,326",1
1001379,RAJIV GANDHI TPS HISAR,COAL,"1,200.00",HARYANA,Sub-critical Thermal,2005,2,,"4,126",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,157,438",0.95
1001507,VIJAYWADA TPPIV,COAL,500,ANDHRA PRADESH,Sub-critical Thermal,2005,1,,"3,596",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,408,152",0.95
1001377,RAJGHAT,COAL,135,DELHI,Sub-critical Thermal,2005,2,,323,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"485,375",1.5
1001370,R_GUNDEM B,COAL,62.5,ANDHRA PRADESH,Sub-critical thermal,2005,1,,395,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"486,475",1.23
1001139,DHANU,COAL,500,MAHARASHTRA,Sub-critical Thermal,1995,2,,"3,739",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,620,959",0.97
1001154,EMCO WARORA TPP,COAL,600,MAHARASHTRA,Sub-critical Thermal,2013,2,,"1,985",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,224,591",1.12
1001425,Shri Singaji MALWA TPP,COAL,600,MADHYA PRADESH,Super-critical thermal,2013,1,,196,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"271,888",1.39
1001304,MULAJORE,COAL,0,WEST BENGAL,Sub-critical Thermal,1996,4,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001477,TUTICORIN IND BARATH,COAL,300,TAMIL NADU,Sub-critical thermal,,0,,782,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"896,876",1.15
1019919,KALLUR GRINDING,Coal,30,Karnataka,,,,Chettinad Corp ltd,,,Chettinad Corp ltd,CHETTINAD CEMENT CORP LTD,,,,,,,,India,,17.38211,77.438902,,,,,dry,,,,,
1019890,KOTA COMPLEX,Coal,125,Rajasthan,,,,Dcm & chem,,,Dcm & chem,DCM SHRIRAM FERT & CHEM,,,,,,,,India,,25.138574,75.888302,,,,,recirculating,,,,,
1019900,SHRIRAM RAYONS PLANT,Coal,40,Rajasthan,,,,Dcm Industries ltd,,,Dcm Industries ltd,DCM SHRIRAM INDUSTRIES LTD,,,,,,,,India,,25.1296,75.883174,,,,,recirculating,,,,,
1020016,TADALI,Coal,600,Maharashtra,,,,Dhariwal Pvt ltd,,,Dhariwal Pvt ltd,DHARIWAL INFRASTRUCT PVT LTD,,,,,,,,India,,20.011636,79.203632,,,,,recirculating,,,,,
1019956,GRACE INDUSTRIES,Coal,25,Maharashtra,,,,Grace Industries ltd,,,Grace Industries ltd,GRACE INDUSTRIES LTD,,,,,,,,India,,20.005803,79.18449,,,,,dry,,,,,
1019930,RAJASHREE CEMENT,Coal,38.5,Karnataka,,,,Grasim Cement ltd,,,Grasim Cement ltd,GRASIM CEMENT LTD,,,,,,,,India,,17.142678,77.174903,,,,,recirculating,,,,,
1020006,NAGDA GRASIM,Coal,45.5,Madhya Pradesh,,,,Grasim Industries ltd,,,Grasim Industries ltd,GRASIM INDUSTRIES LTD,,,,,,,,India,,23.446863,75.40797,,,,,recirculating,,,,,
1019970,MUL GRETA,Coal,15,Maharashtra,,,,Greta Energy ltd,,,Greta Energy ltd,GRETA ENERGY LTD,,,,,,,,India,,20.080511,79.714825,,,,,dry,,,,,
1019948,CHANDRAPUR GUPTA,Coal,120,Maharashtra,,,,Gupta Ltd gepl),,,Gupta Ltd gepl),GUPTA ENERGY PVT LTD (GEPL),,,,,,,,India,,19.929979,79.134594,,,,,recirculating,,,,,
1019924,KOPPAL HKMP,Coal,12,Karnataka,,,,Hare Pvt ltd,,,Hare Pvt ltd,HARE KRISHNA METALLICS PVT LTD,,,,,,,,India,,15.316006,76.250727,,,,,dry,,,,,
1019996,ANUPPUR,Coal,600,Madhya Pradesh,,,,Hindustan Pvt lt,,,Hindustan Pvt lt,HINDUSTAN POWERPROJECTS PVT LT,,,,,,,,India,,23.066617,81.784085,,,,,recirculating,,,,,
1019887,CHANDERIA SMELTER,Coal,234,Rajasthan,,,,Hindustan Zinc ltd,,,Hindustan Zinc ltd,HINDUSTAN ZINC LTD,,,,,,,,India,,24.963695,74.66557,,,,,recirculating,,,,,
1019897,RAJPURA DARIBA MINE,Coal,160,Rajasthan,,,,Hindustan Zinc ltd,,,Hindustan Zinc ltd,HINDUSTAN ZINC LTD,,,,,,,,India,,24.964314,74.119722,,,,,recirculating,,,,,
1019901,ZAWAR MINES,Coal,80,Rajasthan,,,,Hindustan Zinc ltd,,,Hindustan Zinc ltd,HINDUSTAN ZINC LTD,,,,,,,,India,,24.350033,73.747705,,,,,recirculating,,,,,
1019908,BELLARY HOTHUR,Coal,10,Karnataka,,,,Hothur Pvt ltd,,,Hothur Pvt ltd,HOTHUR ISPAT PVT LTD,,,,,,,,India,,15.183116,76.790909,,,,,recirculating,,,,,
1019942,BELA NAGPUR,Coal,270,Maharashtra,,,,Ideal Projects ltd,,,Ideal Projects ltd,IDEAL ENERGY PROJECTS LTD,,,,,,,,India,,20.80495,79.054679,,,,,recirculating,,,,,
1019883,BANSWARA CEMENT,Coal,20,Rajasthan,,,,India Ltd icl),,,India Ltd icl),INDIA CEMENTS LTD (ICL),,,,,,,,India,,23.602571,74.256168,,,,,dry,,,,,
1019998,DURG SPONGE IRON,Coal,12.8,Madhya Pradesh,,,,Jai Industries ltd,,,Jai Industries ltd,JAI BALAJI INDUSTRIES LTD,,,,,,,,India,,21.187826,81.209918,,,,,recirculating,,,,,
1019909,BELLARY JANKI,Coal,18,Karnataka,,,,Janki Corp ltd,,,Janki Corp ltd,JANKI CORP LTD,,,,,,,,India,,15.177662,77.10362,,,,,recirculating,,,,,
1020001,JAYPEE SIDHI CEMENT,Coal,155,Madhya Pradesh,,,,Jaypee Ltd jccl),,,Jaypee Ltd jccl),JAYPEE CEMENT CORP LTD (JCCL),,,,,,,,India,,24.327215,81.329331,,,,,recirculating,,,,,
1020000,JAYPEE REWA CEMENT,Coal,54.5,Madhya Pradesh,,,,Jaypee Ltd jccl),,,Jaypee Ltd jccl),JAYPEE CEMENT CORP LTD (JCCL),,,,,,,,India,,24.564955,81.174822,,,,,dry,,,,,
1019999,JAYPEE BELA CEMENT,Coal,63.5,Madhya Pradesh,,,,Jaypee Ltd jccl),,,Jaypee Ltd jccl),JAYPEE CEMENT CORP LTD (JCCL),,,,,,,,India,,24.528595,81.169768,,,,,dry,,,,,
1019927,MUDHOL CEMENT,Coal,50,Karnataka,,,,Jk Cement ltd,,,Jk Cement ltd,http://www.jkcement.com/power-plants,,,,,,,,India,,16.201712,75.300537,,,,,dry,,,,,
1019882,BAMANIA CEMENT,Coal,10,Rajasthan,,,,Jk Cement ltd,,,Jk Cement ltd,JK CEMENT LTD,,,,,,,,India,,24.692887,74.689036,,,,,dry,,,,,
1019894,NIMBAHERA JK CEMENT,Coal,33.2,Rajasthan,,,,Jk Cement ltd,,,Jk Cement ltd,JK CEMENT LTD,,,,,,,,India,,24.642767,74.684319,,,,,dry,,,,,
1019889,JAYKAYPURAM PLANT,Coal,66,Rajasthan,,,,Jk Cement ltd,,,Jk Cement ltd,JK LAKSHMI CEMENT  LTD,,,,,,,,India,,24.696321,73.001699,,,,,dry,,,,,
1019936,VASAVADATTA CEMENT,Coal,50.7,Karnataka,,,,Kesoram Industries ltd,,,Kesoram Industries ltd,KESORAM INDUSTRIES LTD,,,,,,,,India,,17.160457,77.292993,,,,,dry,,,,,
1020002,KAMAL SPONGE,Coal,12,Madhya Pradesh,,,,Kjs Ahluwalia group,,,Kjs Ahluwalia group,KJS AHLUWALIA GROUP,,,,,,,,India,,24.626554,80.830996,,,,,recirculating,,,,,
1019955,GHUGUS LMEL,Coal,30,Maharashtra,,,,Lloyds Industries ltd,,,Lloyds Industries ltd,LLOYDS STEEL INDUSTRIES LTD,,,,,,,,India,,19.93056,79.119996,,,,,recirculating,,,,,
1019994,WARDHA WORKS,Coal,80,Maharashtra,,,,Lloyds Industries ltd,,,Lloyds Industries ltd,LLOYDS STEEL INDUSTRIES LTD,,,,,,,,India,,20.69637,78.638507,,,,,recirculating,,,,,
1020005,MAIHAR CEMENT PLANT,Coal,31.4,Madhya Pradesh,,,,Maihar Cement ltd,,,Maihar Cement ltd,MAIHAR CEMENT LTD,,,,,,,,India,,24.202137,80.799681,,,,,dry,,,,,
1019892,MANGLAM CEMENT,Coal,25,Rajasthan,,,,Manglam Cement ltd,,,Manglam Cement ltd,MANGLAM CEMENT LTD,,,,,,,,India,,24.71756,75.952152,,,,,dry,,,,,
1019968,MANIKGARH CEMENT,Coal,50,Maharashtra,,,,Manikgarh Manikgarh cement,,,Manikgarh Manikgarh cement,MANIKGARH CEMENT,,,,,,,,India,,19.723491,79.176078,,,,,dry,,,,,
