PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Source 2,URL 2,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,
1019369,Penny's Bay,Diesel,300,Hong Kong,OCGT,1992,3x100,CLP Group,,,CLP Group,https://www.clp.com.hk/en/about-clp/power-generation/infrastructure-and-fuel-mix/pennys-bay-power-station,,,,,,,,,Operating,China,,22.320848,114.041878,,,,,
1019372,Coloane A,Diesel,271,Macau,Diesel Engine,1978-1996,"2x24, 2x20, 2x39, 2x56",Companhia de Electricidade de Macau,,,Companhia de Electricidade de Macau,http://www.cem-macau.com/Generation,,,,,,,,,Operating,China,,22.137196,113.580141,,,,,
1000469,Liyuan,Hydro,2400,Jinsha River,Dam with Reservoir,2015,4x600,,,,Alstom,http://news.frbiz.com/liyuan_hydropower_project_in-342698.html,International Rivers,https://www.internationalrivers.org/resources/jinsha-river-dams-3605,,,,,,,Operating,China,,27.676268,100.292265,,,,,
1000558,Huhhot,Hydro,1200,,Pumped Storage,2014,4x300,,,,Alstom,https://web.archive.org/web/20140827071316/http://www.bhidi.com/news_view.asp?id=404,,,,,,,,,Operating,China,,40.984655,111.703727,,,,,
1000534,Zhanghewan,Hydro,1000,Gantao River,Pumped Storage,2009,,,1600,,Asian Development Bank,http://www.adb.org/sites/default/files/projdocs/2002/hebei_zhanghewan.pdf,,,,,,,,,Operating,China,,37.774329,114.05844,,,,,
1000471,Ludila,Hydro,2160,Jinsha River,Dam with Reservoir,2014,,,9957,,Baike,http://baike.baidu.com/view/1237237.htm,,,,,,,,,Operating,China,,26.201206,100.81641,,,,,
1000486,Liujiaxia,Hydro,1225,Huang He,Dam with Reservoir,1968,5,,,Hydro,Baike,http://baike.baidu.com/view/159096.htm,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v2,,,,,,,Operating,China,,35.932917,103.344583,,,Lanzhou,,
1000542,Jilintai,Hydro,460,Kashgar River,Dam with Reservoir,,,,,,Baike,http://baike.baidu.com/view/4269744.htm,,,,,,,,,Operating,China,,43.861356,82.84706,,,,,
1026378,Sheyang Lingang Industrial Area Tidal Flat,Solar,20,,PV,,,"Huadian Shangde Dongtai Solar Power Generation Co., Ltd.",,,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1353922882.7/view,,,,,,,,,Operating,China,,33.827,120.4384,,,,,
1026379,Jiangsu Huadian Shangde Dongtai,Solar,20,,PV,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1353915097.45/view,,,,,,,,,Operating,China,,32.7978,120.9269,,,,,
1026380,Huadian Gansu Jiayuguan,Solar,10,,PV,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/Germanischer1326463780.86/view,,,,,,,,,Operating,China,,39.7636,98.11243,,,,,
1026381,Wuwei Fengle Phase I,Solar,10,,PV,,,"Chenxu Liangzhou Solar Energy Power Generation Co., Ltd., GPEIC",,,CDM,https://cdm.unfccc.int/Projects/DB/JCI1316144966.51/view,,,,,,,,,Operating,China,,38.0975,102.325,,,,,
1026382,Gansu Wuwei,Solar,10,,PV,,,"CECEP Gansu Wuwei Solar Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/Projects/DB/TUEV-RHEIN1354094448.52/view,,,,,,,,,Operating,China,,38.0969,102.297,,,,,
1026383,Dongying,Solar,7,,PV,,,CNPV Dongying Solar Power Company Limited,,,CDM,http://cdm.unfccc.int/Projects/Validation/DB/1XGFBVGX4JSZP2YFKGV4BM5EHD5P8F/view.html,,,,,,,,,Operating,China,,37.4792,118.7538,,,,,
1025936,Everbright Suqian & Huaining Bundled,Solar,10.28,,PV,,,Everbright Photovoltaic Energy (suqian) Limited,,,CDM,https://cdm.unfccc.int/filestorage/Z/O/S/ZOSF3KA06B97ILJDXGQH1P84RY5VEC/5913%20PDD.pdf?t=SUZ8b2o5amRifDDuwTmQIDdkfzkQqA0iWanh,,,,,,,,,Operating,China,,30.7748,116.8009,,,,,
1025937,Hongqiao Railway Station,Solar,6.68,,PV,,,"CECIC Shanghai Solar Energy Power Generation Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/B/2/J/B2JHZD3GNTLI54A69RM0FQ1PECXWKV/PDD.pdf?t=RnZ8b2o5am5jfDAQ83_rIkYbGkVGjaw_yNQV,,,,,,,,,Operating,China,,31.1976,121.3162,,,,,
1025938,Everbright Zhenjiang,Solar,13.3,,PV,,,Everbright Photovoltaic Energy (Zhenjiang) Limited,,,CDM,https://cdm.unfccc.int/filestorage/9/H/P/9HPFY87ZWM0OQUT2R1KEJNI35S4LCA/5945%20PDD.pdf?t=eG58b2o5aXNufDDVnKrWGrO29laR7-6VyKWm,,,,,,,,,Operating,China,,32.1727,119.654,,,,,
1025939,Hanergy Pizhou,Solar,30,,PV,,,Hanergy Pizhou Solar,,,CDM,https://cdm.unfccc.int/filestorage/z/x/WNZ1EDHCV8XU4TB2L7JGR5093FAOK6.pdf/Project%20PDD.pdf?t=Wkx8b2o5aGE3fDBP6G76iTdm6-S_HCgDqmA5,,,,,,,,,Operating,China,,34.4859,117.6497,,,,,
1026001,Shandong Yizhao,Solar,10,,PV,,,"Shandong Yizhao Energy Development Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/n/0/3U7MTDA8OJ29WQI5K1VLSXFBP40CZ6.pdf/CDM-PDD%20for%20project%20activity%20Shandong%20Yizhao%2010MW%20Grid-connected%20Solar%20Power%20Generation%20Project.pdf?t=UmV8b2o5eGtkfDDWd6KvCzmDfpYYCr_y_TRo,,,,,,,,,Operating,China,,34.9672,117.4395,,,,,
1025940,Ningxia Electric Power Group Touying,Solar,10,,PV,,,"Ningxia Electric Power Group Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/f/b/GZ0BEIFX9AWD672JKCNMLU3QHYT84O.pdf/PDD_Touying%20PV.pdf?t=SWV8b2o5c2IxfDAUZL-N2wJq9vA8_TdGJt8L,,,,,,,,,Operating,China,,36.1622,106.1721,,,,,
1025941,Hanergy Gognhe Solar Park,Solar,50,,PV,,,"Hanergy Hainan Prefecture PV Power Co., Ltd.",,,CDM,http://cdm-en.ccchina.gov.cn/newitemall0.aspx?page=2,,,,,,,,,Operating,China,,36.1813,100.6155,,,,,
1026005,Qinghai Gonghe,Solar,30,,PV,,,"Longyuan Kangping Wind Power Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/s/7/ZJ2WA6KV5FP87ISE4G3B9RMN1XOTUH.pdf/PDD_Qinghai%20Gonghe%2030MW%20Solar_07Aug2012%26%2365288%3Bclean%26%2365289%3B.pdf?t=ZWd8b2o5eHRrfDBbdhAYkaOJpDTaahMANcF7,,,,,,,,,Operating,China,,36.189,100.5138,,,,,
1025942,Qinghai Golmud,Solar,20,,PV,,,Longyuan Golmud New Energy Development Company,,,CDM,https://cdm.unfccc.int/filestorage/H/5/B/H5BQXTS9WIC04LEKJV8Y32FZRUN7OP/5379-%20PDD.pdf?t=YzF8b2o5anNtfDD6-yYsPPpQ5ebvTJo8m3OH,,,,,,,,,Operating,China,,36.334,95.22863,,,,,
1025943,Qinghai longyuan Golmud Phase III,Solar,20,,PV,,,"Longyuan Golmud New Energy Development Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/a/6/CF6MIPLXE830KJAQOU4DZT1RHVBYSG.pdf/7888-20121026-PDD.pdf?t=bkZ8b2o5dW9vfDDp6VTxX-1ExMufqSCuQXFF,,,,,,,,,Operating,China,,36.356,95.23952,,,,,
1025944,CTGNE Golmud phase II,Solar,20,,PV,,,"CTGNE Golmud Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/t/3/RPOKGJN8CLMQ0SHBW2516ZU9XAIET7.pdf/PDD.pdf?t=R0J8b2o5a3NufDAwW6ZkT_-zUW-YSQeyufWu,,,,,,,,,Operating,China,,36.3756,95.2653,,,,,
1025945,Huaneng Geermu,Solar,20,,PV,,,Geermu Solar PV Power Generation Project,,,CDM,https://cdm.unfccc.int/filestorage/Y/A/1/YA178NL6F3SGCXQRZVMJOUK04P5EIW/PDD%20Geermu.pdf?t=bGJ8b2o5dDhnfDBXtjI-n7FYjiVw18q3LEqu,,,,,,,,,Operating,China,,36.3868,95.09903,,,,,
1025946,Huaneng Geermu Phase II,Solar,30,,PV,,,Geermu Solar PV Power Generation Project,,,CDM,https://cdm.unfccc.int/filestorage/I/R/E/IREPD46TSO53Q8V9KUAZGLFC127JXY/6414%20PDD.pdf?t=d2l8b2o5dGg5fDD1jMHqV6MgAa4I0d2-s6uU,,,,,,,,,Operating,China,,36.3878,95.11659,,,,,
1025947,Chint Qinghai Golmud,Solar,20,,PV,,,"Qinghai Golmud Chint New Energy Development Co., Lt",,,CDM,http://cdm.unfccc.int/filestorage/t/b/I07JGM3TV1Z5KUWAE2HPY8QBRO6XND.pdf/PDD.pdf?t=UTN8b2o5azEyfDCD9GcRYvuYsS72ebh8h9lN,,,,,,,,,Operating,China,,36.3896,95.19286,,,,,
1025948,Golmud,Solar,200,,PV,,,"Huanghe Hydropower Development Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/2/l/UX0LSPT1K26IRFOYQ3JD8ENBZAWG7C.pdf/7162-%20PDD.pdf?t=THd8b2o5c3VhfDDPUJlbXbiqJNR-viiaqUp6,,,,,,,,,Operating,China,,36.3958,95.15696,,,,,
1025949,Guangdong hanergy,Solar,10,,PV,,,"Guangdong Hanergy Solar PV Co., Ltd.",,,CDM,http://cdm-en.ccchina.gov.cn/newitemall0.aspx?page=3,,,,,,,,,Operating,China,,36.4162,95.19959,,,,,
1026007,Zhongdiantou Hetian,Solar,20,,PV,,,"China Power Investment Corporation Xinjiang Energy Hetian Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/v/4/4LG0VIF9CY6BO3NXR8A7K1UEW5PMQT.pdf/PDD%20ver04.pdf?t=eUd8b2o5eHdrfDB70Pkmm7dEJv3K0-5RTZ4C,,,,,,,,,Operating,China,,37.0285,79.78914,,,,,
1025950,Xitieshan II,Solar,30,,PV,,,CGN Solar Energy Development Co. Ltd.,,,CDM,https://cdm.unfccc.int/filestorage/H/W/C/HWCM43QLUPRD8BOKT6VFG2I0SEZ1J7/PDD-xitieshan%20II-20120316.pdf?t=cUh8b2o5c3I1fDDzaLUmQ2kIJ1HCfIJjBDA3,,,,,,,,,Operating,China,,37.2809,95.51349,,,,,
1025951,Hanergy Ningxia Taiyangshan,Solar,20,,PV,,,"Hanergy Wuzhong Taiyangshan Solar PV Power Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/m/6/WJ0FNHIGE7XQU1P2M6LVCYZ5T3SR49.pdf/Taiyangshan%20PDD_revised%2020120830%20by%20G-clean.pdf?t=ZkZ8b2o5d2ZzfDAle6MVCzdHumWp7VHtdj9U,,,,,,,,,Operating,China,,37.2954,106.492,,,,,
1025952,Xitieshan Phase III,Solar,60,,PV,,,CGN Solar Energy Development Co. Ltd.,,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/1PICEA0TJ7HQ2NKBOZ8U9GSFLDY6MV,,,,,,,,,Operating,China,,37.3084,95.45067,,,,,
1025953,Xitieshan,Solar,10,,PV,,,CECEP Qinghai Dachaidan Solar Power Generation Co.,,,CDM,https://cdm.unfccc.int/filestorage/4/Z/U/4ZUHY870IRK16EMA3TVQDG9JOPLF2X/PDD%20xitieshan%20I%20v3.0?t=NUx8b2o5bnh1fDCZ3aTqN3hwGCB8XLU5XmTi,,,,,,,,,Operating,China,,37.3096,95.48491,,,,,
1019358,Hangzhou Hadian Banshan,Natural Gas,1170,"7 km far north of Hangzhou city, Zhejiang, China",CCGT,,,"Hangzhou Hadian Banshan Power Generation Co., Ltd",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/6ISTF71ZWRQHD3JPMGV5EK2N4AL0X9,,,,,,,,,Operating,China,Regional Grid,31.2333,118.3667,,,,,
1025954,Shandong Dezhou,Solar,10,,PV,,,"CECEP Solar Power Generation (Dezhou) Co., Ltd.",,,CDM,https://cdm.unfccc.int/UserManagement/FileStorage/S2EJID74WUN0XTF3CV8BYMLR56AQO1,,,,,,,,,Operating,China,,37.3529,116.3766,,,,,
1019359,Zhejiang Zhenhai,Natural Gas,795.6,"Zhenhai District, Ningbo City, Zhejiang Province, China",CCGT,,,"Zhejiang Provincial Energy Group Zhenhai Natural Gas Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/MEWBXZ0AK4T9H7TITJNHP3CMZ3IQNG,,,,,,,,,Operating,China,Regional Grid,29.9667,121.71333,,,,,
1025955,Qinghai Delingha Xiehe,Solar,30,,PV,,,Delingha Xiehe Solar Power Generation Company,,Estimated Average,CDM,http://cdm.unfccc.int/filestorage/a/x/NJ86IEV193XHZR2WACDSPL7F4Q0TUK.pdf/PDD_Delingha.pdf?t=aVN8b2o5Z3I5fDDylCXYhYyFTwxXqWqGgOMq,,,,,,,,,Operating,China,,37.3548,97.16443,,,,,
1019360,Zhongshan Jiaming Plant,Natural Gas,1350,,CCGT,,3x450,,7239,,CDM,http://cdm.unfccc.int/filestorage/x/_/WQM91YP56ZLIHDO08RN3JBTUVK427G.pdf/PDD_Zhongshan_Jiaming_Power_Co.%2C_Ltd._Natural_Gas_Cogeneration_Project_GSP?t=aFV8b2Jud2JpfDBEX2FOgazzj8llbgA5Q4MY,,,,,,,,,Operating,China,,22.56962,113.57477,,,,,
1025956,Qinghai Shanyizhongchuan,Solar,10,,PV,,,"Qinghai Shanyizhongchuan Solar Power Co., Ltd.",,,CDM,http://cdm-en.ccchina.gov.cn/newitemall0.aspx?page=3,,,,,,,,,Operating,China,,37.3662,97.22414,,,,,
1019377,Sulige,Natural Gas,350,Inner Mongolia,CCGT,2008,,,,,CDM,https://cdm.unfccc.int/UserManagement/FileStorage/T2OTUPEVN79W0A0RC7NMZM7HXFBLX6,,,,,,,,,Operating,China,,38.539562,108.813351,,,,,
1025957,Ningxia Zhongwei (Xuanhe) Guodian Phase I,Solar,20,,PV,,,"Ningxia Guodian A'tesi New Energy Development Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/QI82FCWPH69XYT3OUZAEL7SM01V4N5,,,,,,,,,Operating,China,,37.3864,105.4136,,,,,
1019376,Huadian Bejing,Natural Gas,508,Bejing,CCGT,2007,,,,,China Daily,http://www.chinadaily.com.cn/bizchina/2008-05/19/content_6695626.htm,,,,,,,,,Operating,China,,39.889831,116.272597,,,,,
1025958,Ningxia Jingneng Taiyangshan,Solar,10,,PV,,,Ningxia Jingneng New Energy Co. Ltd.,,,CDM,http://cdm.unfccc.int/filestorage/L/C/D/LCD0ZSOEG9IM41NPY8KFJA2VQR5TH7/PDD_Ningxia%20Jingneng%20Taiyangshan%20Grid-connected%2010MWp%20Solar%20PV%20Power%20Generation%20Phase%20I%20Project.pdf?t=QkZ8b2o5dnd5fDAfxvZxOMcCxtyBCkdLDzSR,,,,,,,,,Operating,China,,37.4839,106.5836,,,,,
1019362,Dazhou,Natural Gas,1400,,CCGT,2010,,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,31.114798,107.484752,,,,,
1025959,CECIC Taiyangshan Phase 1,Solar,10,,PV,,,"CECIC Wuzhong Taiyangshan Solar Energy Power Generation Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/9/H/P/9HPFY87ZWM0OQUT2R1KEJNI35S4LCA/5945%20PDD.pdf?t=eG58b2o5aXNufDDVnKrWGrO29laR7-6VyKWm,,,,,,,,,Operating,China,,37.5045,106.5546,,,,,
1019363,Jiangyou,Natural Gas,700,Sichuan,CCGT,2004,,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,31.804759,104.769203,,,,,
1025960,Ningxia Taiyangshan Phase II,Solar,20,,PV,,,"CECEP Wuzhong Taiyangshan Solar Energy Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/m/c/6S0EP1I2LUWVG3DO5FR4XYKJ9BQCHZ.pdf/PDD_Taiyangshan%20Phase%20II.pdf?t=Zzh8b2o5czhofDDs3weDEVsp9aIKIP_C-9dg,,,,,,,,,Operating,China,,37.5004,106.5729,,,,,
1019364,Jinling,Natural Gas,700,Jiangsu,OCGT,2004,3x350,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,32.171422,119.019286,,,,,
1025961,Ningxia Taiyangshan Phase III,Solar,30,,PV,,,"Ningxia Electric Power Group Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/e/2/WFXB8JQS0OHKPZG2RYIM3U547VDL9A.pdf/PDD%206272.pdf?t=RnV8b2o5dDF0fDD72qqH2y9eCQ4E8AeKmhxW,,,,,,,,,Operating,China,,37.5191,106.5955,,,,,
1019365,Shenzhen East,Natural Gas,1050,,CCGT,,3x350,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,22.57484,114.442792,,,,,
1025962,CTGNE Pishan Phase I,Solar,20,,PV,,,"CTGNE Pishan power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/5FCEMI3BQV702HSRPGAYWT4O9LDKXU,,,,,,,,,Operating,China,,37.5366,78.24896,,,,,
1019366,Shenzhen Qianwan,Natural Gas,1170,,CCGT,,,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,22.508115,113.849442,,,,,
1025963,Guohua Yulin Jingbain,Solar,20,,PV,,,"Guohua (Yulin) New Energy Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/f/f/ENQF5VUZPX47MC0A8TLDB1YWR6O2S9.pdf/PDD_Jingbian_PV.pdf?t=NFh8b2o5dTF2fDByYpdNeC9dyd6YjJiAaLTW,,,,,,,,,Operating,China,,37.6128,108.9293,,,,,
1019367,Shidongkou,Natural Gas,1050,Shanghai,OCGT,2004,3x350,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,31.463709,121.40413,,,,,
1025964,Luanjingtan Eco-immigrant Demonstration Area,Solar,10,,PV,,,"CECEP Alashan League Solar Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/v/b/CNEKT2PQWX1Z5DM6RIJ87F4OYGHS3U.pdf/PDD_Alashan%20Solar.pdf?t=NjV8b2o5dzBnfDBF0PZbHVTUxRO8SifBJNCK,,,,,,,,,Operating,China,,37.9326,105.3779,,,,,
1019368,Zhenghai,Natural Gas,700,,CCGT,,,,,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,,,,,,,,Operating,China,,29.943823,121.687321,,,,,
1025965,Ningxia Datang International Qingtongxia Stage 2,Solar,20,,PV,,,"Ningxia Datang International Qiongtongxia Photovoltaic Power Generation Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/s/u/6H9F0TBXOYQSK71GEIDAULWPVMJC8R.pdf/PDD_Qingtongxia%20Solar.pdf?t=WkR8b2o5czVtfDAdJeOmbrbDqO_IOuL5MwV9,,,,,,,,,Operating,China,,37.9418,105.8349,,,,,
1019361,Black Point Power Station,Natural Gas,2500,Hong Kong,CCGT,1996-2006,,Caste Peak Power Company Limited,,,CLP Group,https://www.clpgroup.com/en/our-business/assets-services,,,,,,,,,Operating,China,,22.412872,113.910299,,,,,
1025966,Ningxia Qingtongxia,Solar,10.52,,PV,,,"Ningxia Datang International Photovoltaic Power Generation Co., Ltd",,,CDM,https://cdm.unfccc.int/filestorage/s/z/28GYXHP0EOAIZ9TDL4FMUBSWR57NVQ.pdf/PDD%28V3%29-Qingtongxia%20Jinggou.pdf?t=Zkt8b2o5cmZsfDBifjECcAtpTeKRjdvRqnqf,,,,,,,,,Operating,China,,37.9439,105.8226,,,,,
1019370,Coloane B,Natural Gas,136.4,Macau,CCGT,2003,"2x45, 1x46",Companhia de Electricidade de Macau,,,Companhia de Electricidade de Macau,http://www.cem-macau.com/Generation,,,,,,,,,Operating,China,,22.141192,113.5808,Oil,,,,
1025967,Liangzhou District Solar Park,Solar,50,,PV,,,Sinhdro Wuwei Solar,,,CDM,http://cdm.unfccc.int/filestorage/G/F/A/GFAQ45YJKNCZMV8XSIL7OHPB390RED/CDM_PDD_Liangzhou%20District%2050MWp%20Grid-connected%20Solar%20PV%20Power%20Project.pdf?t=dWR8b2o5aWZwfDA46dn_NgRMnOYRxMzlK3hW,,,,,,,,,Operating,China,,38.1096,102.3375,,,,,
1019371,Macau Power Station,Natural Gas,64.2,Macau,OCGT and Diesel Engine,1973,,Companhia de Electricidade de Macau,,,Companhia de Electricidade de Macau,http://www.cem-macau.com/Generation,,,,,,,,,Operating,China,,22.204449,113.554345,Diesel,,,,
1025968,CECEP Gansu Wuwei,Solar,20,,PV,,,CECEP Gansu Wuwei Solar Power Company,,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/FI3GXBJH5K84LEV96SDM7OZYCRU0NQ,,,,,,,,,Operating,China,,38.114,102.2652,,,,,
1019346,Guangzhou Nansha,Natural Gas,360,"Nansha Economic Development Zone, Guangzhou, Guangdong, China",CCGT,,,China Resources Power Holdings Co Ltd,,,Ghangzhou China Resources Thermal power Company,https://web.archive.org/web/20101122160710/http://www.cr-power.com/scripts/en/03manage/index_01_19.htm,,,,,,,,,Operating,China,Regional Grid,22.8564,113.5118,,,,,
1025969,Huaneng Gansu Jinchang,Solar,20,,PV,,,Huaneng Renewables Corporation Limited,,,CDM,http://cdm.unfccc.int/filestorage/b/g/EBLCUDAY258FZP7OIMT0S69XW14QNJ.pdf/PDD_Jinchang_PV.pdf?t=eXp8b2o5dHI3fDCbWJImcJACZRRGwLaltWOB,,,,,,,,,Operating,China,,38.4916,102.3223,,,,,
1019378,Golmud,Natural Gas,300,Qinghai,CCGT,2004,,,,,Huaxi,http://www.huaxia.com/qh-tw/2007/00606501.html,,,,,,,,,Operating,China,,36.381823,94.969727,,,,,
1025970,Gansu Jinchuan,Solar,50,,PV,,,"Jinchang Jintai Photovoltaic Power Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/d/t/FMTNIEPZ6507KJR1UG8LH4SYAC2WBD.pdf/Project%20PDD.pdf?t=WW98b2o5cmF5fDCjFJ90l9xC7ibqXFVXVI1P,,,,,,,,,Operating,China,,38.5995,102.1648,,,,,
1019374,Liangjiang,Natural Gas,934,Chongqing,CCGT,2014,,,,,Liutl,http://www.liuti.cn/news/173138.html,,,,,,,,,Operating,China,,29.784221,106.512797,,,,,
1025971,GD Power & Shenzhou PV,Solar,10,,PV,,,"GD Power Inner Mongolia New Energy Development Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/289TA4OJFBZHSNIGPQ63EK5LM1WCVR,,,,,,,,,Operating,China,,38.65,105.6291,,,,,
1019375,Jinjeng,Natural Gas,700,Bejing,CCGT,2005,,,,,Power Engineering,http://www.power-eng.com/articles/2005/10/gas-fired-power-plant-opened-in-beijing.html,,,,,,,,,Operating,China,,39.886209,116.532056,,,,,
1025972,CGN Kashi Yingjisha Phase I,Solar,20,,PV,,,"CGN Solar Power Development Co., LTD",,,CDM,http://cdm.unfccc.int/filestorage/w/2/9JZRSAQOV8TH2B67ENXG5Y3U4KW1MF.pdf/PDD2.0-%20Yingjisha.pdf?t=TGR8b2o5czJkfDDNxCwFr-3T1v5EOgnULfGd,,,,,,,,,Operating,China,,38.9541,75.7964,,,,,
1019324,CEFR,Nuclear,20,Tuoli,FBR,,,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,39.740751,116.030628,,,,,
1025973,Gansu Huadian Minqin,Solar,10,,PV,,,"Gansu Huadian Minqin Power Generation Co., Ltd",,,CDM,https://cdm.unfccc.int/filestorage/h/v/MPS6FEDZJAYL0872KO3NUC4HTQVXR9.pdf/PDD_Gansu%20Huadian%20Minqin_solar.pdf?t=Rmd8b2o5d3NpfDDb7IcAc36RJ6DHf3GM_vdA,,,,,,,,,Operating,China,,38.9543,102.471,,,,,
1019325,Changjiang,Nuclear,1220,Changjiang,PWR,2014-2015,2x610,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,19.460699,108.899732,,,,,
1025974,Ningzia Shizuishan Phase II,Solar,10,,PV,,,"Ningxia Chint Solar PV power generation Co., Ltd",,,CDM,http://cdm.unfccc.int/filestorage/v/s/XP6NFO7WI5R1ZGEMQY2SK03AHLJ89C.pdf/312%20PDD.pdf?t=Mjh8b2o5dXdhfDBXsyVheHuzlYD3fu4o9_Mw,,,,,,,,,Operating,China,,39.2587,106.7086,,,,,
1000597,Wujinxia,Hydro,140,Yellow River,dam with Reservoir,,,,,,HydroChina Corporation,http://www.hydrochina.com.cn:8080/ZX/aqpj/news_aqpj.jsp?new_id=19,,,,,,,,,Operating,China,,36.399942,104.399779,,,,,乌金峡水电站
1019326,Daya Bay,Nuclear,1888,SHENZHEN CITY,PWR,1993-1994,2x944,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,22.597192,114.544399,,,,,
1025975,CECIC Shizuishan Phase 1,Solar,10,,PV,,,"CECIC SUNTECH Shizuishan Solar Energy Power Generation Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/f/l/U4ZGHDWR89XSA61TKJEF7LOCPQI32V.pdf/Clean_PDD_Shizuishan_Solar_ref.4981.pdf?t=Njl8b2o5a2FmfDDf7fZ5It1ti8N8cGRu9SKX,,,,,,,,,Operating,China,,39.3427,106.7363,,,,,
1000488,Wuqiangxi,Hydro,1200,Yuan Shui,Dam with Reservoir,1996,5x240,,5370,Hydro,HydroChina Zhongnan Engineering Company,https://web.archive.org/web/20110226120128/http://en.msdi.cn/showArticle.aspx?id=75,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v34,,,,,,,Operating,China,,28.77875,110.925417,,,Taoyuan,,
1019327,Fangchenggang,Nuclear,2000,Fangchenggang,PWR,2015-2016,2x1000,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,21.666714,108.563678,,,,,
1025976,Xigebitan Taolaihebeian,Solar,18,,PV,,,"Huadian Jiayuguan Solar Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/_/z/WAINTSXDJ096PHUEZYGMKLVCQB2O17.pdf/Untitled%20%28uploaded%2016%20Jul%2012%2010%3A18%3A24%29.pdf?t=YmN8b2o5dTVtfDAabBTbEHzYZcWTAICcizZH,,,,,,,,,Operating,China,,39.7599,98.12459,,,,,
1000507,Pankou,Hydro,513,Duhe River,Dam with Reservoir,2012,,,1102,,HydroChina Zhongnan Engineering Company,https://web.archive.org/web/20140714202710/http://en.msdi.cn/69822_1.view,,,,,,,,,Operating,China,,32.211729,110.152393,,,,,
1019328,Fangjiashan,Nuclear,2024,Jiaxing,PWR,2014-2015,2x1012,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,30.441314,120.941738,,,,,
